canonical_taxon_id,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,habitat_suitability
epomophorus_wahlbergi,17.97,9.08,55.71,2606.4,26.94,10.63,16.31,19.6,16.34,23.67,12.26,1147.01,140.24,59.86,37.38,392.67,149.65,325.39,216.93,318.4,0.9883
epomops_buettikoferi,22.98,8.03,77.56,1344.6,28.67,18.33,10.35,24.02,21.95,26.6,19.36,1744.45,198.0,103.27,28.96,554.41,258.16,487.54,325.03,139.8,0.9581
epomops_dobsonii,20.7,8.58,70.18,1740.6,27.43,15.21,12.22,21.93,19.48,24.98,16.43,1553.6,180.61,88.55,31.6,505.72,221.38,436.25,290.84,304.1,0.9859
epomops_franqueti,25.74,7.59,88.36,266.4,30.47,21.87,8.59,26.6,24.88,28.75,22.73,2004.53,212.51,130.67,21.78,595.04,326.67,553.03,368.68,222.4,0.9059
eptesicus_bobrinskoi,1.94,11.78,26.89,8427.6,26.03,-17.77,43.8,6.32,-2.44,17.27,-13.39,866.41,140.96,17.2,76.18,394.68,42.99,262.6,175.07,47.3,0.6599
eptesicus_bottae,9.54,10.57,35.41,5475.6,25.96,-3.89,29.86,12.53,6.56,19.99,-0.91,431.93,61.42,15.66,56.5,171.97,39.14,126.66,84.44,265.6,0.6599
eptesicus_brasiliensis,21.62,8.41,77.72,1443.6,27.57,16.75,10.82,22.7,20.54,25.41,17.84,1680.77,191.93,98.57,29.62,537.41,246.43,470.3,313.53,302.5,0.9769
eptesicus_diminutus,13.68,9.88,43.46,3967.2,26.18,3.45,22.73,15.95,11.41,21.64,5.72,621.33,81.84,27.73,46.45,229.15,69.32,179.08,119.39,338.2,0.8444
eptesicus_dimissus,21.77,8.27,68.84,1695.6,28.37,16.36,12.01,22.97,20.57,25.97,17.56,1594.9,184.92,91.3,31.3,517.76,228.26,447.61,298.41,161.9,0.9747
eptesicus_furinalis,22.81,8.16,87.06,1137.6,27.97,18.59,9.37,23.75,21.87,26.09,19.53,1801.85,201.93,108.74,27.58,565.4,271.84,502.34,334.89,263.4,0.961
eptesicus_fuscus,10.87,10.12,33.19,5607.0,27.63,-2.85,30.48,13.92,7.82,21.53,0.2,474.07,67.84,16.84,57.38,189.96,42.09,139.23,92.82,0.0,0.7149
eptesicus_hottentotus,16.98,9.23,50.71,3009.6,26.99,8.78,18.21,18.8,15.15,23.35,10.6,972.08,121.57,48.55,40.06,340.41,121.38,277.07,184.72,281.3,0.9711
eptesicus_matroka,15.3,9.62,48.64,3342.6,26.18,6.39,19.78,17.27,13.32,22.22,8.37,821.49,104.64,39.51,42.28,292.99,98.78,235.06,156.71,383.3,0.9333
eptesicus_nasutus,12.85,10.0,40.89,4329.0,26.3,1.86,24.44,15.3,10.41,21.41,4.3,540.3,72.52,23.03,48.86,203.07,57.56,156.38,104.25,295.1,0.7903
eptesicus_nilssonii,-1.58,12.38,24.9,9680.4,25.76,-23.95,49.71,3.39,-6.55,15.82,-18.98,860.24,147.44,11.09,84.54,412.83,27.71,264.33,176.22,0.0,0.5866
eptesicus_pachyotis,15.01,9.42,40.34,4098.6,27.85,4.5,23.35,17.34,12.67,23.18,6.84,626.63,83.11,27.51,47.32,232.71,68.77,180.89,120.59,71.9,0.8629
eptesicus_serotinus,5.86,11.18,30.86,6829.2,25.8,-10.45,36.25,9.49,2.24,18.55,-6.82,582.4,88.29,16.73,65.53,247.2,41.83,173.42,115.61,195.5,0.6564
equus_burchellii,19.86,8.74,65.07,1996.2,27.24,13.82,13.43,21.2,18.52,24.56,15.16,1435.12,169.39,79.76,33.31,474.28,199.4,404.21,269.47,314.0,0.9912
equus_grevyi,22.92,8.28,89.22,745.2,28.02,18.75,9.28,23.85,22.0,26.17,19.68,1892.7,206.95,118.34,24.97,579.46,295.86,525.19,350.13,430.8,0.9594
equus_hemionus,7.85,10.66,30.34,6595.2,27.18,-7.97,35.14,11.36,4.33,20.15,-4.45,572.59,85.87,17.19,63.97,240.44,42.98,170.05,113.37,0.0,0.7013
equus_kiang,9.6,10.35,31.9,6021.0,27.44,-4.99,32.43,12.85,6.36,20.95,-1.75,499.36,72.9,16.59,60.14,204.11,41.47,147.35,98.23,0.0,0.7022
equus_zebra,12.93,9.86,38.32,4604.4,27.09,1.35,25.74,15.51,10.36,21.94,3.92,511.79,69.68,21.03,50.7,195.09,52.57,148.6,99.07,153.3,0.7754
eremitalpa_granti,12.17,9.97,36.42,4948.2,27.22,-0.14,27.37,14.91,9.44,21.75,2.59,476.74,66.04,18.68,52.99,184.92,46.69,138.97,92.65,108.9,0.7417
erethizon_dorsatum,0.63,11.98,25.87,8958.6,26.09,-20.21,46.3,5.26,-4.0,16.83,-15.58,900.71,149.86,15.22,79.72,419.61,38.05,274.59,183.06,0.0,0.6376
erinaceus_europaeus,-1.58,12.38,24.9,9680.4,25.76,-23.95,49.71,3.39,-6.55,15.82,-18.98,860.24,147.44,11.09,84.54,412.83,27.71,264.33,176.22,0.0,0.5866
erophylla_bombifrons,16.33,9.29,46.56,3378.6,27.31,7.35,19.95,18.33,14.34,23.32,9.35,834.27,106.48,39.96,42.52,298.13,99.9,238.82,159.21,206.8,0.944
erophylla_sezekorni,15.1,9.43,41.05,4015.8,27.73,4.76,22.96,17.39,12.8,23.13,7.06,644.26,85.08,28.58,46.77,238.21,71.44,185.79,123.86,97.4,0.8718
erythrocebus_patas,22.49,8.14,75.59,1434.6,28.41,17.64,10.77,23.56,21.41,26.26,18.72,1703.74,194.45,100.0,29.56,544.45,250.01,476.68,317.78,173.7,0.9655
euderma_maculatum,7.33,10.83,30.83,6588.0,26.64,-8.47,35.11,10.84,3.82,19.62,-4.96,559.07,83.81,16.81,63.92,234.68,42.02,166.02,110.68,82.6,0.6812
eudorcas_rufifrons,19.42,8.69,55.22,2484.0,28.07,12.34,15.73,20.99,17.84,24.92,13.91,1229.03,149.22,64.97,36.56,417.83,162.44,348.16,232.11,152.7,0.9887
eudorcas_thomsonii,24.28,8.01,88.9,343.8,29.24,20.23,9.01,25.19,23.38,27.44,21.13,1968.37,209.74,127.46,22.29,587.27,318.66,543.56,362.37,410.0,0.9358
eulemur_albocollaris,13.11,9.99,42.59,4122.0,26.02,2.56,23.46,15.46,10.77,21.33,4.9,578.72,76.85,25.33,47.48,215.18,63.32,167.1,111.4,352.4,0.815
eulemur_coronatus,18.16,9.12,60.43,2350.8,26.46,11.36,15.1,19.67,16.65,23.44,12.87,1253.37,151.02,67.19,35.67,422.86,167.97,354.5,236.33,409.5,0.993
eulemur_fulvus,16.29,9.45,52.09,2995.2,26.27,8.12,18.14,18.1,14.47,22.64,9.94,961.39,120.14,48.1,39.97,336.4,120.24,273.98,182.65,393.6,0.9665
eulemur_macaco,17.68,9.21,58.1,2509.2,26.4,10.55,15.85,19.27,16.1,23.23,12.14,1178.98,143.35,62.16,36.73,401.39,155.41,334.08,222.72,407.5,0.9899
eulemur_mongoz,16.55,9.41,53.18,2899.8,26.28,8.59,17.69,18.32,14.78,22.74,10.35,1002.09,124.56,50.66,39.33,348.78,126.66,285.26,190.17,398.8,0.9729
eulemur_rubriventer,15.37,9.61,48.81,3321.0,26.2,6.52,19.68,17.34,13.41,22.26,8.49,830.11,105.61,40.03,42.14,295.72,100.06,237.47,158.31,381.2,0.936
eulemur_rufus,14.81,9.71,47.16,3511.8,26.13,5.55,20.58,16.87,12.75,22.02,7.61,759.73,97.67,35.83,43.41,273.47,89.57,217.82,145.21,377.9,0.9116
eulemur_sanfordi,18.3,9.1,61.22,2300.4,26.47,11.61,14.86,19.79,16.81,23.5,13.1,1277.03,153.42,68.82,35.34,429.59,172.04,360.98,240.65,410.9,0.9937
eumops_auripendulus,23.11,8.15,89.07,925.2,28.14,19.0,9.15,24.03,22.2,26.32,19.91,1861.61,205.88,114.54,26.17,576.46,286.35,517.68,345.12,316.8,0.9563
eumops_bonariensis,22.07,8.33,82.97,1279.8,27.59,17.55,10.04,23.07,21.06,25.58,18.55,1743.5,197.11,103.84,28.53,551.91,259.59,486.9,324.6,311.0,0.9714
eumops_dabbenei,21.23,8.48,74.13,1575.0,27.52,16.08,11.44,22.37,20.08,25.23,17.22,1626.26,187.19,94.19,30.5,524.13,235.47,455.76,303.84,301.7,0.9811
eumops_glaucinus,26.31,7.51,88.25,50.0,30.99,22.49,8.51,27.17,25.46,29.29,23.34,2012.77,210.02,133.9,20.17,588.05,334.76,553.68,369.12,247.5,0.8932
eumops_hansae,25.34,7.71,88.51,295.2,30.13,21.42,8.71,26.21,24.47,28.38,22.29,1994.52,211.85,129.7,21.97,593.18,324.24,550.45,366.97,270.8,0.9145
eumops_perotis,24.56,7.78,88.61,718.2,29.39,20.61,8.78,25.44,23.68,27.63,21.48,1934.98,211.21,121.28,24.79,591.39,303.19,536.75,357.83,191.8,0.9304
eumops_underwoodi,14.97,9.44,40.64,4073.4,27.75,4.51,23.24,17.29,12.64,23.1,6.83,630.26,83.48,27.75,47.16,233.74,69.39,181.88,121.25,90.3,0.8642
euneomys_chinchilloides,-1.4,12.35,24.97,9622.8,25.79,-23.65,49.44,3.54,-6.35,15.9,-18.71,866.59,148.18,11.44,84.15,414.9,28.61,266.11,177.4,0.0,0.5911
euneomys_mordax,7.7,10.75,31.03,6489.0,26.76,-7.89,34.64,11.17,4.24,19.83,-4.42,545.5,81.4,16.7,63.26,227.93,41.75,161.81,107.87,72.1,0.6831
euneomys_petersoni,2.71,11.6,26.92,8276.4,26.41,-16.68,43.08,7.02,-1.6,17.79,-12.37,857.59,138.62,17.74,75.18,388.14,44.35,259.5,173.0,0.0,0.676
euoticus_elegantulus,26.48,7.45,88.17,50.0,31.13,22.68,8.45,27.32,25.63,29.44,23.52,2017.81,210.84,134.0,20.31,590.36,334.99,555.21,370.14,212.2,0.8894
euoticus_pallidus,24.09,7.87,88.72,880.2,28.96,20.1,8.87,24.97,23.2,27.19,20.98,1893.78,208.84,116.99,25.87,584.76,292.48,526.35,350.9,188.2,0.9393
euphractus_sexcinctus,16.54,9.4,52.8,2923.2,26.34,8.53,17.8,18.32,14.76,22.78,10.31,993.4,123.65,50.09,39.49,346.21,125.23,282.86,188.58,388.3,0.9718
eupleres_goudotii,15.2,9.64,48.32,3376.8,26.18,6.23,19.95,17.2,13.21,22.19,8.22,808.81,103.22,38.75,42.51,289.01,96.87,231.53,154.35,381.1,0.9292
euroscaptor_micrura,13.33,9.69,36.75,4737.6,27.83,1.46,26.37,15.97,10.69,22.56,4.1,511.48,70.11,20.64,51.58,196.3,51.59,148.73,99.16,29.8,0.7815
euroscaptor_mizura,5.72,11.25,31.22,6782.4,25.53,-10.49,36.03,9.32,2.12,18.33,-6.89,567.65,85.87,16.45,65.22,240.43,41.14,168.94,112.63,239.6,0.6452
euryzygomatomys_spinosus,13.1,10.0,42.54,4129.2,26.03,2.53,23.5,15.45,10.75,21.33,4.88,577.17,76.67,25.24,47.53,214.68,63.09,166.66,111.11,351.0,0.814
exilisciurus_concinnus,20.46,8.69,74.23,1632.6,26.9,15.19,11.71,21.63,19.29,24.56,16.36,1587.86,183.4,91.46,30.88,513.53,228.64,445.3,296.87,392.7,0.9883
exilisciurus_exilis,25.72,7.66,88.46,102.6,30.48,21.82,8.66,26.58,24.85,28.75,22.68,2002.72,210.04,132.37,20.68,588.12,330.93,551.43,367.62,303.3,0.9064
exilisciurus_whiteheadi,24.07,7.97,88.85,621.0,29.0,20.03,8.97,24.96,23.17,27.21,20.93,1938.13,210.25,122.52,24.14,588.69,306.31,537.0,358.0,313.2,0.9397
falsistrellus_mackenziei,8.69,10.64,33.02,5977.8,26.41,-5.81,32.23,11.91,5.47,19.97,-2.59,471.37,68.67,15.77,59.85,192.27,39.43,139.02,92.68,161.0,0.6642
falsistrellus_tasmaniensis,7.36,10.92,32.31,6312.6,25.96,-7.85,33.81,10.74,3.98,19.19,-4.47,500.63,74.1,15.82,62.08,207.47,39.55,148.21,98.81,207.7,0.6491
felis_bieti,7.61,10.71,30.15,6674.4,27.14,-8.38,35.52,11.16,4.05,20.04,-4.83,585.38,88.11,17.32,64.5,246.71,43.3,174.0,116.0,0.0,0.7019
felis_chaus,12.19,10.01,37.41,4820.4,26.91,0.14,26.76,14.86,9.51,21.55,2.82,480.91,66.19,19.18,52.14,185.34,47.95,139.98,93.32,167.0,0.7446
felis_manul,5.69,11.06,28.73,7300.8,26.85,-11.62,38.48,9.54,1.84,19.16,-7.77,698.65,108.2,18.24,68.67,302.95,45.6,209.13,139.42,0.0,0.7037
felis_margarita,10.04,10.42,34.91,5473.8,26.46,-3.39,29.85,13.03,7.06,20.49,-0.4,443.37,63.04,16.08,56.49,176.51,40.19,130.02,86.68,189.2,0.6783
felis_nigripes,13.21,9.84,39.45,4437.0,26.94,1.98,24.95,15.71,10.72,21.95,4.48,534.91,72.2,22.48,49.58,202.17,56.19,155.01,103.34,189.3,0.793
felis_silvestris,20.46,8.73,77.2,1546.2,26.68,15.37,11.3,21.59,19.33,24.42,16.5,1618.74,186.0,94.01,30.31,520.8,235.03,453.5,302.33,433.2,0.9885
felovia_vae,18.46,8.86,51.51,2795.4,27.92,10.72,17.2,20.18,16.74,24.48,12.44,1085.34,134.13,55.5,38.64,375.55,138.75,308.58,205.72,153.4,0.9839
feroculus_feroculus,22.96,8.06,79.87,1288.8,28.51,18.42,10.09,23.97,21.95,26.49,19.43,1761.3,199.23,104.81,28.59,557.85,262.02,491.92,327.95,169.8,0.9585
fossa_fossana,15.19,9.64,48.22,3385.8,26.19,6.2,19.99,17.19,13.2,22.19,8.2,805.81,102.88,38.56,42.57,288.08,96.41,230.69,153.79,378.5,0.9284
funambulus_palmarum,18.27,8.87,50.06,2907.0,28.02,10.3,17.73,20.05,16.5,24.48,12.07,1039.25,129.24,52.5,39.38,361.86,131.25,295.86,197.24,129.9,0.9802
funambulus_pennantii,13.82,9.66,38.78,4428.0,27.52,2.61,24.91,16.31,11.33,22.54,5.1,549.94,74.2,23.13,49.52,207.75,57.84,159.35,106.23,100.3,0.8101
funambulus_sublineatus,21.83,8.27,70.23,1645.2,28.3,16.54,11.77,23.01,20.65,25.95,17.71,1614.94,186.67,92.9,30.97,522.69,232.26,452.97,301.98,175.6,0.974
funambulus_tristriatus,19.32,8.73,56.0,2453.4,27.89,12.3,15.59,20.87,17.76,24.77,13.86,1238.91,150.16,65.71,36.36,420.45,164.27,350.83,233.89,182.8,0.9896
funisciurus_anerythrus,25.74,7.61,88.38,230.4,30.47,21.87,8.61,26.6,24.88,28.75,22.73,2005.0,212.06,131.1,21.54,593.77,327.75,552.91,368.61,239.6,0.9059
funisciurus_bayonii,22.66,8.17,83.8,1218.6,28.03,18.27,9.75,23.64,21.68,26.07,19.25,1775.43,199.97,106.34,28.12,559.9,265.86,495.45,330.3,248.6,0.9632
funisciurus_carruthersi,24.83,7.88,88.74,252.0,29.71,20.83,8.88,25.72,23.94,27.94,21.72,1983.74,210.11,129.47,21.68,588.31,323.68,547.2,364.8,369.5,0.925
funisciurus_congicus,21.51,8.39,73.11,1582.2,27.82,16.35,11.47,22.66,20.37,25.53,17.5,1630.32,187.74,94.36,30.55,525.67,235.89,456.94,304.62,254.1,0.978
funisciurus_isabella,25.54,7.61,88.39,376.2,30.27,21.66,8.61,26.4,24.68,28.55,22.52,1995.63,213.09,128.87,22.51,596.66,322.18,551.3,367.53,202.0,0.9103
funisciurus_lemniscatus,26.59,7.43,88.14,50.0,31.23,22.8,8.43,27.43,25.75,29.54,23.64,2017.72,210.23,134.47,20.02,588.64,336.19,554.9,369.93,215.3,0.8868
funisciurus_leucogenys,24.47,7.78,88.61,802.8,29.3,20.52,8.78,25.35,23.59,27.54,21.4,1917.97,210.48,119.31,25.35,589.35,298.28,532.57,355.05,166.1,0.9321
funisciurus_pyrropus,25.41,7.62,88.39,471.6,30.15,21.53,8.62,26.27,24.55,28.42,22.39,1985.75,213.35,127.18,23.14,597.39,317.95,549.2,366.13,177.0,0.913
funisciurus_substriatus,23.71,7.9,86.17,1094.4,28.75,19.58,9.17,24.62,22.79,26.92,20.5,1834.12,204.99,111.12,27.3,573.98,277.81,511.07,340.72,146.1,0.9461
furipterus_horrens,21.74,8.44,84.68,1263.6,27.22,17.26,9.97,22.74,20.74,25.23,18.25,1740.87,196.62,103.84,28.42,550.53,259.59,486.07,324.05,368.8,0.9757
galago_alleni,24.95,7.7,88.5,628.2,29.73,21.03,8.7,25.82,24.08,27.99,21.9,1957.5,212.45,123.67,24.19,594.85,309.17,542.41,361.61,174.2,0.9226
galago_demidoff,26.6,7.42,88.12,50.0,31.23,22.81,8.42,27.44,25.76,29.55,23.66,2019.44,210.71,134.35,20.17,589.99,335.87,555.51,370.34,203.1,0.8866
galago_gallarum,23.32,8.21,89.15,586.8,28.39,19.18,9.21,24.25,22.4,26.55,20.1,1925.44,208.41,122.09,23.91,583.56,305.21,533.26,355.51,443.4,0.953
galago_matschiei,25.32,7.8,88.64,59.4,30.16,21.36,8.8,26.2,24.44,28.4,22.24,1991.68,208.29,132.12,20.4,583.21,330.3,548.11,365.41,384.8,0.9149
galago_moholi,18.62,8.95,57.98,2422.8,27.12,11.68,15.44,20.17,17.08,24.03,13.22,1235.24,149.45,65.72,36.15,418.47,164.31,349.67,233.11,303.4,0.9918
galago_senegalensis,25.5,7.63,88.42,351.0,30.25,21.62,8.63,26.36,24.64,28.52,22.48,1996.09,212.79,129.18,22.34,595.82,322.95,551.26,367.51,219.6,0.9111
galago_thomasi,25.95,7.54,88.29,235.8,30.65,22.11,8.54,26.81,25.1,28.94,22.96,2009.88,212.65,131.36,21.57,595.43,328.4,554.3,369.53,204.2,0.9013
galago_zanzibaricus,18.83,9.0,64.0,2131.2,26.57,12.51,14.06,20.24,17.43,23.76,13.91,1357.57,161.51,74.43,34.21,452.22,186.08,382.98,255.32,408.2,0.9947
galea_flavidens,19.9,8.82,71.81,1753.2,26.65,14.38,12.28,21.13,18.67,24.2,15.6,1530.32,178.04,87.12,31.69,498.51,217.79,429.78,286.52,421.8,0.992
galea_musteloides,11.9,10.1,37.75,4818.6,26.62,-0.14,26.75,14.58,9.23,21.27,2.54,474.45,65.3,18.93,52.12,182.83,47.32,138.09,92.06,211.4,0.7354
galea_spixii,19.12,8.96,66.29,2014.2,26.55,13.04,13.51,20.47,17.77,23.85,14.39,1410.95,166.71,78.27,33.43,466.79,195.69,397.48,264.99,419.1,0.9947
galemys_pyrenaicus,4.93,11.19,28.23,7549.2,26.74,-12.91,39.65,8.9,0.97,18.81,-8.94,744.89,116.64,18.42,70.33,326.6,46.05,223.59,149.06,0.0,0.7006
galenomys_garleppi,16.87,9.2,48.46,3175.2,27.31,8.32,18.99,18.77,14.97,23.51,10.22,912.09,115.12,44.72,41.17,322.34,111.79,260.48,173.65,220.2,0.9619
galeopterus_variegates,24.74,7.79,88.63,549.0,29.57,20.78,8.79,25.62,23.86,27.81,21.66,1962.48,211.91,124.85,23.66,593.34,312.12,543.27,362.18,244.0,0.9268
galerella_flavescens,17.23,9.09,47.7,3187.8,27.71,8.66,19.05,19.14,15.33,23.9,10.56,916.26,115.73,44.86,41.25,324.04,112.14,261.71,174.47,158.3,0.9638
galerella_pulverulenta,10.4,10.33,34.85,5428.8,26.7,-2.94,29.64,13.36,7.44,20.77,0.03,448.28,63.6,16.37,56.19,178.07,40.91,131.39,87.59,155.9,0.6892
galerella_sanguinea,22.6,8.17,81.71,1270.8,28.1,18.1,10.0,23.6,21.6,26.1,19.1,1758.57,198.7,104.82,28.47,556.37,262.06,491.06,327.37,233.0,0.964
galictis_cuja,10.43,10.4,36.29,5221.8,26.19,-2.47,28.66,13.29,7.56,20.46,0.4,438.42,61.57,16.51,54.81,172.39,41.27,128.2,85.46,249.0,0.6837
galidia_elegans,15.2,9.64,48.33,3376.8,26.17,6.23,19.95,17.2,13.21,22.18,8.22,808.74,103.21,38.74,42.51,288.99,96.86,231.51,154.34,381.5,0.9292
galidictis_fasciata,14.79,9.71,46.98,3528.0,26.16,5.5,20.66,16.86,12.73,22.02,7.56,754.68,97.1,35.52,43.52,271.88,88.8,216.41,144.27,373.2,0.9099
galidictis_grandidieri,12.41,10.12,41.05,4372.2,25.96,1.31,24.65,14.87,9.94,21.03,3.78,524.23,70.52,22.21,49.15,197.47,55.54,151.8,101.2,343.8,0.7738
gazella_arabica,17.77,9.2,58.7,2471.4,26.38,10.71,15.67,19.33,16.2,23.25,12.28,1195.93,145.1,63.31,36.48,406.28,158.27,338.73,225.82,412.8,0.9907
gazella_bennettii,13.54,9.73,38.72,4473.0,27.36,2.24,25.12,16.05,11.03,22.34,4.75,538.48,72.82,22.52,49.82,203.89,56.29,156.11,104.07,121.6,0.7999
gazella_dorcas,14.13,9.63,40.04,4248.0,27.37,3.31,24.06,16.54,11.73,22.55,5.71,581.53,77.73,25.04,48.32,217.65,62.61,168.15,112.1,136.4,0.8309
gazella_gazella,12.82,10.05,41.92,4228.2,26.0,2.03,23.97,15.21,10.42,21.2,4.43,554.16,74.0,23.93,48.19,207.19,59.82,160.2,106.8,348.5,0.7974
gazella_leptoceros,13.81,9.65,38.44,4467.6,27.61,2.51,25.1,16.32,11.3,22.59,5.02,545.21,73.71,22.82,49.78,206.38,57.04,158.05,105.37,83.2,0.8074
gazella_spekei,21.59,8.52,89.5,1164.6,26.83,17.3,9.52,22.54,20.64,24.92,18.26,1766.16,198.26,106.32,27.76,555.12,265.79,492.55,328.37,438.8,0.9776
gazella_subgutturosa,10.03,10.31,32.99,5770.8,27.22,-4.03,31.25,13.16,6.91,20.97,-0.9,473.21,68.26,16.38,58.47,191.12,40.94,139.24,92.82,51.4,0.6963
genetta_abyssinica,18.33,9.09,61.4,2289.6,26.48,11.67,14.81,19.81,16.85,23.52,13.15,1282.14,153.94,69.17,35.26,431.04,172.92,362.37,241.58,411.0,0.9938
genetta_angolensis,20.44,8.64,69.23,1794.6,27.3,14.83,12.47,21.69,19.19,24.81,16.08,1527.08,178.1,86.58,31.96,498.69,216.45,429.08,286.06,319.2,0.988
genetta_cristata,23.83,7.9,88.77,984.6,28.73,19.82,8.9,24.72,22.94,26.95,20.71,1864.49,206.97,114.1,26.56,579.5,285.25,518.85,345.9,178.8,0.944
genetta_genetta,22.35,8.22,79.0,1355.4,28.07,17.67,10.4,23.39,21.31,25.99,18.71,1726.49,196.09,102.1,29.04,549.06,255.25,482.58,321.72,231.6,0.9675
genetta_johnstoni,23.13,8.02,81.61,1234.8,28.54,18.71,9.83,24.11,22.15,26.57,19.69,1781.51,200.85,106.55,28.23,562.38,266.37,497.25,331.5,168.8,0.9558
genetta_maculata,22.81,8.19,89.12,1062.0,27.86,18.68,9.19,23.73,21.89,26.03,19.6,1821.89,203.22,110.71,27.08,569.01,276.78,507.47,338.31,299.1,0.961
genetta_piscivora,25.56,7.71,88.52,109.8,30.35,21.64,8.71,26.43,24.69,28.61,22.51,1999.39,209.79,132.07,20.73,587.42,330.18,550.56,367.04,323.7,0.9098
genetta_servalina,24.91,7.82,88.66,338.4,29.76,20.94,8.82,25.79,24.03,28.0,21.82,1983.05,211.23,128.48,22.26,591.44,321.19,547.57,365.05,316.3,0.9234
genetta_thierryi,20.97,8.38,61.56,2035.8,28.45,14.84,13.61,22.33,19.61,25.73,16.2,1444.96,170.94,79.99,33.57,478.64,199.97,407.17,271.45,125.0,0.9822
genetta_tigrina,11.09,10.23,36.27,5126.4,26.6,-1.6,28.21,13.91,8.27,20.96,1.22,451.47,63.1,17.24,54.18,176.68,43.1,131.87,87.91,191.8,0.7056
genetta_victoriae,25.82,7.65,88.44,50.0,30.58,21.93,8.65,26.69,24.96,28.85,22.79,2002.48,209.19,133.02,20.29,585.74,332.55,550.97,367.31,314.7,0.9042
geocapromys_brownii,17.11,9.1,46.91,3259.8,27.78,8.38,19.39,19.05,15.17,23.9,10.32,889.76,112.82,43.2,41.73,315.91,108.01,254.35,169.57,142.9,0.9589
geocapromys_ingrahami,14.62,9.55,41.15,4068.0,27.39,4.18,23.21,16.94,12.3,22.75,6.5,623.35,82.54,27.47,47.12,231.12,68.67,179.87,119.91,145.7,0.8572
geogale_aurita,13.28,9.97,43.03,4059.0,26.02,2.85,23.17,15.59,10.96,21.39,5.17,593.96,78.61,26.2,47.06,220.12,65.51,171.38,114.25,357.0,0.8253
geomys_arenarius,9.86,10.35,32.95,5803.2,27.13,-4.27,31.4,13.0,6.72,20.85,-1.13,473.41,68.39,16.3,58.69,191.5,40.75,139.35,92.9,62.4,0.6926
geomys_attwateri,11.62,10.0,34.37,5311.8,27.62,-1.47,29.08,14.53,8.71,21.8,1.44,469.62,66.24,17.45,55.41,185.48,43.62,137.46,91.64,22.9,0.7272
geomys_breviceps,9.99,10.28,32.27,5895.0,27.5,-4.34,31.84,13.17,6.8,21.13,-1.16,488.91,70.94,16.58,59.3,198.64,41.46,144.06,96.04,0.0,0.7048
geomys_bursarius,5.71,11.05,28.75,7293.6,26.86,-11.58,38.44,9.56,1.87,19.17,-7.74,697.3,107.95,18.23,68.62,302.27,45.58,208.71,139.14,0.0,0.7037
geomys_knoxjonesi,9.9,10.32,32.68,5841.0,27.27,-4.31,31.58,13.06,6.74,20.96,-1.15,479.39,69.38,16.4,58.94,194.27,41.01,141.17,94.11,38.4,0.6971
geomys_personatus,12.4,9.88,35.72,5007.6,27.6,-0.04,27.65,15.16,9.63,22.07,2.72,481.16,66.85,18.69,53.38,187.19,46.73,140.35,93.57,46.5,0.7485
geomys_pinetis,11.36,10.03,33.9,5421.6,27.64,-1.96,29.6,14.32,8.4,21.72,1.0,470.0,66.65,17.18,56.14,186.63,42.94,137.74,91.83,11.2,0.7223
geomys_tropicalis,15.13,9.41,40.75,4041.0,27.83,4.75,23.08,17.44,12.82,23.21,7.05,640.2,84.65,28.31,46.94,237.03,70.77,184.68,123.12,80.0,0.8703
georychus_capensis,10.33,10.35,34.97,5421.6,26.61,-2.99,29.6,13.29,7.37,20.69,-0.03,446.28,63.29,16.31,56.14,177.21,40.77,130.79,87.19,169.3,0.6864
geoxus_valdivianus,4.64,11.26,28.13,7624.8,26.64,-13.36,40.01,8.64,0.64,18.64,-9.36,757.08,118.95,18.4,70.83,333.06,46.01,227.44,151.63,9.8,0.6972
gerbilliscus_afra,9.28,10.49,32.92,5900.4,26.81,-5.06,31.86,12.47,6.1,20.43,-1.87,473.42,68.71,16.04,59.34,192.4,40.11,139.5,93.0,105.9,0.6794
gerbilliscus_brantsii,13.25,9.85,39.83,4390.2,26.85,2.12,24.73,15.72,10.77,21.9,4.59,541.36,72.9,22.89,49.27,204.11,57.22,156.8,104.53,205.9,0.7972
gerbilliscus_guineae,21.31,8.34,64.84,1875.6,28.38,15.52,12.86,22.6,20.02,25.81,16.81,1515.96,177.66,85.27,32.5,497.44,213.17,426.37,284.24,147.5,0.9795
gerbilliscus_inclusus,17.71,9.19,57.48,2538.0,26.51,10.52,15.98,19.31,16.12,23.31,12.12,1168.22,142.28,61.41,36.92,398.38,153.52,331.14,220.76,389.4,0.9893
gerbilliscus_kempi,21.33,8.32,63.89,1909.8,28.49,15.47,13.02,22.63,20.03,25.89,16.78,1503.15,176.51,84.26,32.73,494.24,210.65,422.94,281.96,127.9,0.9791
gerbilliscus_leucogaster,15.82,9.41,46.24,3465.0,27.02,6.66,20.36,17.86,13.78,22.95,8.69,796.53,102.14,37.77,43.1,285.99,94.42,228.25,152.16,244.9,0.9313
gerbilliscus_nigricaudus,24.34,8.02,88.91,279.0,29.3,20.28,9.02,25.24,23.44,27.49,21.18,1971.88,209.22,128.4,21.86,585.83,321.01,544.1,362.73,432.3,0.9347
